numexp,rms_ra,rms_dec,nmatches,point,segment,gaia,det,wcs,cat,label,index
8,5.368077003,5.066505111000001,20,215,278,25,4,3,4,0,hst_12957_03_acs_wfc_total_jbyd03
16,21.44858044,22.03370955,13,407,398,15,4,3,0,0,hst_13048_05_acs_wfc_total_jbyr05
8,5.784417213999999,4.081534262,4,123,130,6,4,3,0,0,hst_13022_03_acs_wfc_total_jbyz03
4,3.061784466,6.10554002,12,133,415,14,4,3,0,0,hst_13024_62_acs_wfc_total_jbz062
8,4.863729244,13.25510532,13,497,834,13,4,3,0,0,hst_12878_05_acs_wfc_total_jbz205
8,12.02741711,10.29930251,20,388,721,20,4,3,1,0,hst_12787_a3_acs_wfc_total_jbzoa3
10,10.79596197,11.77828564,6,137,204,14,4,3,1,0,hst_12788_a9_acs_wfc_total_jbzqa9
8,7.038017746,7.7748043839999985,12,262,380,14,4,3,1,0,hst_12789_a3_acs_wfc_total_jbzra3
16,8.468760552,9.853076819,43,244,210,49,4,3,3,0,hst_12983_01_acs_wfc_total_jc0001
2,4.858353883,4.397384878,468,0,0,955,4,3,4,0,hst_12911_02_acs_wfc_total_jc0502
2,4.113336485,4.514543326,460,0,0,980,4,3,4,0,hst_12911_26_acs_wfc_total_jc0526
6,4.14484791,4.728404945,547,4711,7434,807,4,3,4,0,hst_12872_02_acs_wfc_total_jc1t02
16,6.594651605,8.271860347,18,4034,7533,22,4,3,0,0,hst_12999_01_acs_wfc_total_jc2l01
6,11.06091057,8.871399352000001,10,252,396,11,4,3,1,0,hst_12884_56_acs_wfc_total_jc3956
6,6.879980627,8.076669899,11,223,422,12,4,3,1,0,hst_12884_59_acs_wfc_total_jc3959
6,14.91712528,18.35222856,18,186,289,19,4,3,1,0,hst_12884_64_acs_wfc_total_jc3964
8,0.0,0.0,1,1,1,1,4,3,3,0,hst_13167_a4_acs_wfc_total_jc4ba4
4,-1.0,-1.0,22,90,71,279,2,2,2,0,hst_13158_03_acs_sbc_total_jc6e03
8,6.08037605,9.504832717,6,299,431,7,4,3,1,0,hst_13495_23_acs_wfc_total_jc8n23
8,6.723545864,10.44582732,6,260,343,7,4,3,1,0,hst_13495_31_acs_wfc_total_jc8n31
12,26.06655073,42.51792428,10,812,1274,14,4,3,1,0,hst_13495_81_acs_wfc_total_jc8n81
8,14.94100353,3.809506418,9,129,196,11,4,3,1,0,hst_13496_24_acs_wfc_total_jc8o24
8,24.45939128,23.98219839,486,22331,2221,4137,4,3,3,0,hst_13463_05_acs_wfc_total_jc8x05
8,31.94358519,26.58756291,416,30124,6083,4140,4,3,3,0,hst_13463_33_acs_wfc_total_jc8x33
8,28.60999226,25.44321486,575,7231,3073,4158,4,3,3,0,hst_13463_47_acs_wfc_total_jc8x47
8,23.20016777,22.21055432,417,12154,1472,4137,4,3,3,0,hst_13463_53_acs_wfc_total_jc8x53
8,9.87733826,12.45997413,48,16042,34842,58,4,3,0,0,hst_13442_0x_acs_wfc_total_jc9v0x
8,-1.0,-1.0,5,82,292,6,4,2,0,0,hst_13420_05_acs_wfc_total_jcat05
8,-1.0,-1.0,9,71,93,9,4,2,0,0,hst_13420_10_acs_wfc_total_jcat10
8,-1.0,-1.0,3,67,87,4,4,2,0,0,hst_13420_24_acs_wfc_total_jcat24
4,18.3836094,22.60663784,226,0,0,227,4,3,4,0,hst_13297_0d_acs_wfc_total_jcau0d
4,3.997562877,4.442431138,560,0,0,895,4,3,4,0,hst_13297_0t_acs_wfc_total_jcau0t
4,5.444543587,8.947869915,53,0,0,62,4,3,4,0,hst_13297_13_acs_wfc_total_jcau13
6,5.791116825,5.388849179,253,2190,2408,256,4,3,4,0,hst_13297_16_acs_wfc_total_jcau16
6,8.379204432,8.553092787,235,1691,1863,239,4,3,4,0,hst_13297_19_acs_wfc_total_jcau19
4,5.965913914,6.513688092000001,523,0,0,1624,4,3,4,0,hst_13297_64_acs_wfc_total_jcau64
4,14.06991884,15.14283355,568,0,0,3768,4,3,4,0,hst_13297_71_acs_wfc_total_jcau71
12,18.24752927,9.048749983,15,474,721,31,4,3,4,0,hst_13419_03_acs_wfc_total_jcaz03
6,4.950587342,6.884261663999999,429,5365,5342,433,4,3,5,0,hst_13435_06_acs_wfc_total_jcb006
24,8.468595111,11.10218406,15,92,87,17,4,3,5,0,hst_13300_02_acs_wfc_total_jcbo02
8,9.977834945,13.05141757,25,188,306,27,4,3,1,0,hst_13412_37_acs_wfc_total_jccd37
8,12.68591212,16.20543454,13,73,187,14,4,3,1,0,hst_13412_63_acs_wfc_total_jccd63
6,2.657496805,3.549522789,30,1713,1895,36,4,3,0,0,hst_13470_57_acs_wfc_total_jccn57
12,25.60621471,23.1671055,8,453,617,16,4,3,5,0,hst_13449_01_acs_wfc_total_jccs01
12,0.001566202,0.001376725,2,405,420,5,4,3,5,0,hst_13449_02_acs_wfc_total_jccs02
12,6.974201391,6.225574957999999,6,459,470,8,4,3,5,0,hst_13449_03_acs_wfc_total_jccs03
12,0.0,0.0,1,435,484,4,4,3,5,0,hst_13449_20_acs_wfc_total_jccs20
16,4.337005029,5.385545365,165,721,912,234,4,3,3,0,hst_13391_57_acs_wfc_total_jcd157
9,0.0,0.0,1,53,36,1,2,3,0,1,hst_13483_21_acs_sbc_total_jcdb21
9,0.0,0.0,1,105,30,1,2,3,0,1,hst_13483_25_acs_sbc_total_jcdb25
4,5.672591504,4.654607353,115,654,1422,406,4,3,2,0,hst_13390_c7_acs_wfc_total_jcdhc7
10,9.819374724,9.524094203,23,191,303,26,4,3,0,0,hst_13364_32_acs_wfc_total_jcdm32
8,5.948575177,7.957412549,15,198,331,18,4,3,0,0,hst_13364_61_acs_wfc_total_jcdm61
10,2.209932804,3.59072141,5,188,375,8,4,3,0,0,hst_13364_74_acs_wfc_total_jcdm74
24,7.733651367,6.956690224,15,30,34,15,4,3,1,0,hst_13603_01_acs_wfc_total_jch001
40,11.91396793,9.114953612,108,2929,3953,112,4,3,0,0,hst_13731_03_acs_wfc_total_jcl403
2,26.27980534,32.17831959,6,14,25,4,4,3,0,0,hst_13741_a4_acs_wfc_total_jclna4
2,6.393485206,7.385373442000001,8,15,18,6,4,3,0,0,hst_13741_a9_acs_wfc_total_jclna9
4,22.92482634,17.21862577,24,184,203,25,4,3,5,0,hst_13695_68_acs_wfc_total_jclt68
4,2.578947312,5.209716668,26,139,116,34,4,3,5,0,hst_13695_95_acs_wfc_total_jclt95
2,48.13732819,42.54049113,26,0,0,206,4,3,4,0,hst_13771_1b_acs_wfc_total_jcm41b
2,9.890174691,14.03335762,78,0,0,238,4,3,4,0,hst_13771_2f_acs_wfc_total_jcm42f
8,3.505410982,3.52339369,42,46460,29261,50,4,3,0,0,hst_13768_19_acs_wfc_total_jcm919
16,4.771041004,6.892103241,32,282,446,36,4,3,5,0,hst_13711_p5_acs_wfc_total_jcmdp5
4,7.053735872000001,8.748929126,263,1221,1543,670,4,3,2,0,hst_13791_a7_acs_wfc_total_jcn0a7
24,1.649432723,2.747706905,5,25,30,6,4,3,5,0,hst_13872_53_acs_wfc_total_jcn653
8,6.98900831,8.559526906,16,3434,4446,24,4,3,0,0,hst_13739_12_acs_wfc_total_jcnb12
8,5.0973119030000005,5.184673615,21,1369,1430,23,4,3,0,0,hst_13739_29_acs_wfc_total_jcnb29
26,7.972987187,7.757447404,983,57610,0,2901,4,3,0,0,hst_13659_18_acs_wfc_total_jcnl18
8,5.386635279,7.871450931,88,1302,2449,115,4,3,0,0,hst_13856_10_acs_wfc_total_jcnu10
8,10.96867356,16.56620386,9,58,79,10,4,3,5,0,hst_13779_2h_acs_wfc_total_jcoi2h
4,-1.0,-1.0,12,102,234,14,4,2,5,0,hst_13779_2r_acs_wfc_total_jcoi2r
4,-1.0,-1.0,4,76,149,6,4,2,5,0,hst_13779_4h_acs_wfc_total_jcoi4h
10,12.38034522,14.76730183,133,0,0,133,4,3,4,0,hst_13826_05_acs_wfc_total_jcol05
8,5.184667205,8.015167172,10,132,134,17,4,3,5,0,hst_13657_26_acs_wfc_total_jcor26
24,14.91028251,10.6452289,11,625,998,15,4,3,5,0,hst_13641_01_acs_wfc_total_jcow01
8,30.0625707,36.73897979,10,751,663,12,4,3,1,0,hst_14038_05_acs_wfc_total_jcsz05
16,30.05519353,30.58170265,10,700,664,12,4,3,1,0,hst_14038_a3_acs_wfc_total_jcsza3
6,11.85901003,5.09641374,8,270,183,12,4,3,5,0,hst_14199_19_acs_wfc_total_jcur19
6,7.858435983,9.808857967,8,192,150,9,4,3,5,0,hst_14199_53_acs_wfc_total_jcur53
20,7.407881896,8.803803841,49,3237,4192,70,4,3,0,0,hst_14158_02_acs_wfc_total_jcw502
8,7.674699143,8.324218292000001,10,453,585,14,4,3,5,0,hst_14235_16_acs_wfc_total_jcx616
9,8.264568838999999,7.006588232,4,508,4253,6,4,3,3,1,hst_14154_04_acs_wfc_total_jcym04
6,10.03561674,7.655980078,40,145,174,42,4,3,3,0,hst_14212_0f_acs_wfc_total_jczf0f
16,5.93683064,8.009828342,7,463,641,8,4,3,1,0,hst_14096_m1_acs_wfc_total_jczgm1
8,5.046401662,3.603378931,7,204,300,8,4,3,1,0,hst_14096_m3_acs_wfc_total_jczgm3
8,6.899877202000001,9.838977432,101,524,537,117,4,3,3,0,hst_14329_04_acs_wfc_total_jczl04
6,3.190559071,3.501613212,19,256,472,23,4,3,1,0,hst_14098_0p_acs_wfc_total_jczp0p
16,10.50782482,6.462675212000001,729,25998,0,1078,4,3,4,0,hst_14689_15_acs_wfc_total_jd7315
16,5.106861954,4.732383499,700,25586,20910,932,4,3,4,0,hst_14689_22_acs_wfc_total_jd7322
8,10.17574781,3.510452447,12,295,333,13,4,3,0,0,hst_14796_10_acs_wfc_total_jd7e10
8,21.07648018,14.71342967,12,336,362,13,4,3,0,0,hst_14796_17_acs_wfc_total_jd7e17
6,7.076960565,8.338054703,772,16560,24202,2293,4,3,4,0,hst_14662_03_acs_wfc_total_jd8003
16,15.94686987,18.3184287,273,23494,9146,415,4,3,0,0,hst_14704_01_acs_wfc_total_jd8f01
16,16.38801672,17.69790753,269,23891,9323,413,4,3,0,0,hst_14704_05_acs_wfc_total_jd8f05
16,13.57050643,16.8566241,270,23054,9080,404,4,3,0,0,hst_14704_16_acs_wfc_total_jd8f16
4,15.81718425,18.50984951,2,14,8,2,4,3,0,0,hst_14606_10_acs_wfc_total_jd9510
4,18.60127628,52.67335241,4,9,16,4,4,3,0,0,hst_14606_1o_acs_wfc_total_jd951o
4,34.3064161,11.37912772,2,6,8,2,4,3,0,0,hst_14606_1y_acs_wfc_total_jd951y
4,2.092104303,2.068933317,2,13,11,2,4,3,0,0,hst_14606_39_acs_wfc_total_jd9539
16,20.77500898,18.64608454,176,24279,20984,193,4,3,5,0,hst_14786_03_acs_wfc_total_jd9g03
6,11.76824919,13.16636438,8,322,230,8,4,3,4,0,hst_14658_14_acs_wfc_total_jd9r14
10,8.779190123,4.996618601000001,156,3721,3387,165,4,3,0,0,hst_14734_32_acs_wfc_total_jdan32
10,8.623992993,6.6487351860000015,27,722,658,30,4,3,0,0,hst_14734_44_acs_wfc_total_jdan44
18,11.4928384,9.100543756,436,82370,33802,486,4,3,0,0,hst_14610_23_acs_wfc_total_jdb623
18,12.32689546,9.279216164,849,67727,29490,1093,4,3,0,0,hst_14610_36_acs_wfc_total_jdb636
18,6.804863394,6.5989554020000005,266,85779,63878,276,4,3,0,0,hst_14610_52_acs_wfc_total_jdb652
4,36.45399593,35.50351845,17,766,1021,27,4,3,0,0,hst_14840_01_acs_wfc_total_jdba01
4,9.033759806,6.687874314,251,7480,8226,269,4,3,0,0,hst_14840_0z_acs_wfc_total_jdba0z
4,9.960620969,15.12523261,49,1312,2505,55,4,3,0,0,hst_14840_1w_acs_wfc_total_jdba1w
12,9.318991135,6.27021098,4,345,261,11,4,3,5,0,hst_14913_14_acs_wfc_total_jddt14
16,3.294189878,5.176662177,6,328,246,8,4,3,5,0,hst_15308_02_acs_wfc_total_jdgs02
4,17.58161612,9.287086254,5,556,805,13,4,3,0,0,hst_15315_62_acs_wfc_total_jdh962
12,7.997447501,11.45207316,27,424,452,36,4,3,0,0,hst_15182_58_acs_wfc_total_jdhd58
8,13.69084287,15.09596317,820,33791,0,3865,4,3,4,0,hst_15065_18_acs_wfc_total_jdig18
6,30.69360264,35.09870708,5,84,372,16,4,3,3,0,hst_15270_02_acs_wfc_total_jdil02
8,14.51105555,20.84762121,11,52,48,13,4,3,5,0,hst_15064_03_acs_wfc_total_jdjb03
18,8.939011752999999,11.87556348,71,8247,8867,82,4,3,4,0,hst_15336_01_acs_wfc_total_jdjf01
4,16.61940644,14.39647035,27,4686,1435,29,4,3,3,0,hst_15205_05_acs_wfc_total_jdjx05
8,21.45240253,14.35093862,18,602,703,20,4,3,0,0,hst_15302_07_acs_wfc_total_jdjy07
12,6.599390275,8.037917567000001,58,590,369,74,4,3,0,0,hst_15235_04_acs_wfc_total_jdkb04
32,7.346245196,6.992881228,11,153,143,14,4,3,5,0,hst_15278_04_acs_wfc_total_jdkq04
12,8.53721076,7.344245982999999,5,280,327,9,4,3,5,0,hst_15230_07_acs_wfc_total_jdlp07
12,17.02583944,16.08058517,35,449,464,46,4,3,5,0,hst_15230_52_acs_wfc_total_jdlp52
8,7.909809202999999,9.029427515,5,868,729,7,4,3,5,0,hst_15117_6k_acs_wfc_total_jdm96k
8,34.99078306,43.99325422,5,839,1082,7,4,3,5,0,hst_15117_6o_acs_wfc_total_jdm96o
4,0.0,0.0,1,0,0,1,2,3,1,0,hst_15271_02_acs_sbc_total_jdmy02
24,46.73419587,56.81443076,20,165,194,22,4,3,0,0,hst_15275_22_acs_wfc_total_jdn022
6,8.719598592999999,11.11847021,12,597,652,12,4,3,5,0,hst_15213_20_acs_wfc_total_jdq320
4,25.63028628,24.96783534,31,474,212,32,4,3,0,0,hst_15444_4i_acs_wfc_total_jdrw4i
4,23.04958186,15.15368551,17,634,1991,19,4,3,0,0,hst_15444_at_acs_wfc_total_jdrwat
4,32.01952372,36.08264163,4,444,360,7,4,3,0,0,hst_15446_59_acs_wfc_total_jdrz59
4,7.576368689,6.118004499,69,103,92,177,4,3,5,0,hst_15002_23_acs_wfc_total_jds323
4,13.56079514,26.66696234,6,102,595,13,4,3,0,0,hst_15445_0o_acs_wfc_total_jds40o
4,3.565012513,5.27685733,9,149,1658,11,4,3,0,0,hst_15445_36_acs_wfc_total_jds436
24,18.29710742,16.40749635,27,1414,1964,32,4,3,3,0,hst_15606_01_acs_wfc_total_jdwv01
12,11.32184173,9.161202738,5,63,63,8,4,3,5,0,hst_15647_33_acs_wfc_total_jdxf33
24,7.5877349239999985,7.901825893,6,25,29,6,4,3,5,0,hst_15647_a1_acs_wfc_total_jdxfa1
8,12.89865053,24.21768474,26,11055,5885,34,4,3,0,0,hst_15645_18_acs_wfc_total_jdxk18
8,22.29403967,22.12684644,14,1158,5497,19,4,3,0,0,hst_15645_30_acs_wfc_total_jdxk30
8,6.923674328,8.226295027,34,7112,4328,102,4,3,0,0,hst_15645_38_acs_wfc_total_jdxk38
16,3.890105414,3.908101347,5,86,96,6,4,3,0,0,hst_15695_03_acs_wfc_total_jdz503
20,0.0,0.0,1,2,4,3,4,3,3,0,hst_15767_04_acs_wfc_total_jdzn04
6,10.5347164,6.012466742000001,14,167,351,16,4,3,1,0,hst_15843_1u_acs_wfc_total_je281u
8,42.71846069,52.82126531,5,563,977,16,4,3,5,0,hst_15936_30_acs_wfc_total_je4m30
20,46.81254853564234,34.17066673623587,28,1987,8412,32,1,0,2,1,hst_11099_04_wfc3_ir_total_ia0m04_f110w_all_stat
20,41.90191074357689,33.65552292986116,29,1574,0,32,1,0,2,1,hst_11099_04_wfc3_ir_total_ia0m04_f110w_all_stoc
20,52.27769741613747,31.60498146299938,29,2037,0,32,1,0,2,1,hst_11099_04_wfc3_ir_total_ia0m04_f110w_sub_stat
20,48.23118032506911,33.83063988034981,28,1592,8182,32,1,0,2,1,hst_11099_04_wfc3_ir_total_ia0m04_f110w_sub_stoc
20,49.11477075233076,33.96319170101151,28,1974,0,32,1,0,2,1,hst_11099_04_wfc3_ir_total_ia0m04_f160w_all_stat
20,44.65901391566315,35.05632691764301,28,1974,0,32,1,0,2,1,hst_11099_04_wfc3_ir_total_ia0m04_f160w_all_stoc
20,46.80308050496858,34.16468634513365,28,1935,0,32,1,0,2,1,hst_11099_04_wfc3_ir_total_ia0m04_f160w_sub_stat
20,46.22828959097711,34.05909333701025,28,1844,0,32,1,0,2,1,hst_11099_04_wfc3_ir_total_ia0m04_f160w_sub_stoc
10,17.05472433143453,13.25919807173015,51,61,135,54,3,0,5,1,hst_11549_q5_wfc3_uvis_total_iaaxq5_f110w_all_stat
3,57.29976030959997,38.06196527275605,38,126,116,41,1,0,5,1,hst_11549_q5_wfc3_ir_total_iaaxq5_f110w_all_stoc
10,17.05472433143453,13.25919807173015,51,61,135,54,3,0,5,1,hst_11549_q5_wfc3_uvis_total_iaaxq5_f110w_all_stoc
3,57.29995836880404,38.06216350236132,38,126,116,41,1,0,5,1,hst_11549_q5_wfc3_ir_total_iaaxq5_f110w_sub_stat
10,17.05472433143453,13.25919807173015,51,61,135,54,3,0,5,1,hst_11549_q5_wfc3_uvis_total_iaaxq5_f110w_sub_stat
3,57.24271326112766,38.16150636962354,38,126,122,41,1,0,5,1,hst_11549_q5_wfc3_ir_total_iaaxq5_f110w_sub_stoc
10,17.05472433143453,13.25919807173015,51,61,135,54,3,0,5,1,hst_11549_q5_wfc3_uvis_total_iaaxq5_f110w_sub_stoc
3,57.30042725602646,38.06253521798232,38,126,116,41,1,0,5,1,hst_11549_q5_wfc3_ir_total_iaaxq5_f814w_all_stat
10,17.05521315870722,13.25933109943386,51,61,135,52,3,0,5,1,hst_11549_q5_wfc3_uvis_total_iaaxq5_f814w_all_stat
3,57.30042725602646,38.06253521798232,38,126,116,41,1,0,5,1,hst_11549_q5_wfc3_ir_total_iaaxq5_f814w_all_stoc
10,17.05514558998928,13.25934331465328,51,61,135,54,3,0,5,1,hst_11549_q5_wfc3_uvis_total_iaaxq5_f814w_all_stoc
3,57.30042725602646,38.06253521798232,38,126,116,41,1,0,5,1,hst_11549_q5_wfc3_ir_total_iaaxq5_f814w_sub_stat
10,17.05460101474299,13.2591179418318,51,61,135,54,3,0,5,1,hst_11549_q5_wfc3_uvis_total_iaaxq5_f814w_sub_stat
3,57.30042725602646,38.06253521798232,38,126,116,41,1,0,5,1,hst_11549_q5_wfc3_ir_total_iaaxq5_f814w_sub_stoc
10,17.05504419977242,13.25942661616445,51,61,135,54,3,0,5,1,hst_11549_q5_wfc3_uvis_total_iaaxq5_f814w_sub_stoc
2,10.1607984003486,11.69037864850898,123,23396,0,126,3,0,6,1,hst_11613_57_wfc3_uvis_total_ib2p57_f606w_all_stoc
2,13.65464265049827,12.34495555495859,121,22714,0,126,3,0,6,1,hst_11613_57_wfc3_uvis_total_ib2p57_f814w_all_stoc
14,18.70976045035303,15.54506009887317,755,48780,99789,2921,3,0,0,1,hst_11664_53_wfc3_uvis_total_ib3m53_f390w_all_stat
14,18.70976045035303,15.54506009887317,755,50031,95404,2941,3,0,0,1,hst_11664_53_wfc3_uvis_total_ib3m53_f390w_all_stoc
14,18.70976045035303,15.54506009887317,755,48345,84235,2940,3,0,0,1,hst_11664_53_wfc3_uvis_total_ib3m53_f390w_sub_stoc
14,18.70976045035303,15.54506009887317,755,52176,103485,2920,3,0,0,1,hst_11664_53_wfc3_uvis_total_ib3m53_f555w_all_stat
14,18.70976045035303,15.54506009887317,755,63379,119309,2942,3,0,0,1,hst_11664_53_wfc3_uvis_total_ib3m53_f555w_all_stoc
14,18.70976045035303,15.54506009887317,755,56530,119881,2935,3,0,0,1,hst_11664_53_wfc3_uvis_total_ib3m53_f555w_sub_stoc
14,18.70976045035303,15.54506009887317,755,63007,144276,2947,3,0,0,1,hst_11664_53_wfc3_uvis_total_ib3m53_f814w_all_stoc
14,18.70976045035303,15.54506009887317,755,50413,104065,2929,3,0,0,1,hst_11664_53_wfc3_uvis_total_ib3m53_f814w_sub_stoc
32,0.0,0.0,0,4,13,4,1,1,0,1,hst_11926_61_wfc3_ir_total_ibcf61_f098m_all_stat
32,0.0,0.0,0,4,13,4,1,1,0,1,hst_11926_61_wfc3_ir_total_ibcf61_f098m_sub_stoc
32,0.0,0.0,0,4,13,4,1,1,0,1,hst_11926_61_wfc3_ir_total_ibcf61_f105w_all_stat
32,0.0,0.0,0,4,13,4,1,1,0,1,hst_11926_61_wfc3_ir_total_ibcf61_f105w_sub_stoc
32,0.0,0.0,0,4,13,4,1,1,0,1,hst_11926_61_wfc3_ir_total_ibcf61_f110w_all_stat
32,0.0,0.0,0,4,13,4,1,1,0,1,hst_11926_61_wfc3_ir_total_ibcf61_f110w_sub_stoc
32,0.0,0.0,0,4,13,4,1,1,0,1,hst_11926_61_wfc3_ir_total_ibcf61_f125w_all_stat
32,0.0,0.0,0,4,13,4,1,1,0,1,hst_11926_61_wfc3_ir_total_ibcf61_f125w_sub_stoc
32,0.0,0.0,0,4,13,4,1,1,0,1,hst_11926_61_wfc3_ir_total_ibcf61_f126n_all_stat
32,0.0,0.0,0,4,13,4,1,1,0,1,hst_11926_61_wfc3_ir_total_ibcf61_f126n_sub_stoc
32,0.0,0.0,0,4,13,4,1,1,0,1,hst_11926_61_wfc3_ir_total_ibcf61_f127m_all_stat
32,0.0,0.0,0,4,13,4,1,1,0,1,hst_11926_61_wfc3_ir_total_ibcf61_f127m_sub_stoc
32,0.0,0.0,0,4,13,4,1,1,0,1,hst_11926_61_wfc3_ir_total_ibcf61_f128n_all_stat
32,0.0,0.0,0,4,13,4,1,1,0,1,hst_11926_61_wfc3_ir_total_ibcf61_f128n_sub_stoc
32,0.0,0.0,0,4,13,4,1,1,0,1,hst_11926_61_wfc3_ir_total_ibcf61_f130n_all_stat
32,0.0,0.0,0,4,13,4,1,1,0,1,hst_11926_61_wfc3_ir_total_ibcf61_f130n_sub_stoc
32,0.0,0.0,0,4,13,4,1,1,0,1,hst_11926_61_wfc3_ir_total_ibcf61_f132n_all_stat
32,0.0,0.0,0,4,13,4,1,1,0,1,hst_11926_61_wfc3_ir_total_ibcf61_f132n_sub_stoc
32,0.0,0.0,0,4,13,4,1,1,0,1,hst_11926_61_wfc3_ir_total_ibcf61_f139m_all_stat
32,0.0,0.0,0,4,13,4,1,1,0,1,hst_11926_61_wfc3_ir_total_ibcf61_f139m_sub_stoc
32,0.0,0.0,0,4,13,4,1,1,0,1,hst_11926_61_wfc3_ir_total_ibcf61_f140w_all_stat
32,0.0,0.0,0,4,13,4,1,1,0,1,hst_11926_61_wfc3_ir_total_ibcf61_f140w_sub_stoc
32,0.0,0.0,0,4,13,4,1,1,0,1,hst_11926_61_wfc3_ir_total_ibcf61_f153m_all_stat
32,0.0,0.0,0,4,13,4,1,1,0,1,hst_11926_61_wfc3_ir_total_ibcf61_f153m_sub_stoc
32,0.0,0.0,0,4,13,4,1,1,0,1,hst_11926_61_wfc3_ir_total_ibcf61_f160w_all_stat
32,0.0,0.0,0,4,13,4,1,1,0,1,hst_11926_61_wfc3_ir_total_ibcf61_f160w_sub_stoc
32,0.0,0.0,0,4,13,4,1,1,0,1,hst_11926_61_wfc3_ir_total_ibcf61_f164n_all_stat
32,0.0,0.0,0,4,13,4,1,1,0,1,hst_11926_61_wfc3_ir_total_ibcf61_f164n_sub_stoc
32,0.0,0.0,0,4,13,4,1,1,0,1,hst_11926_61_wfc3_ir_total_ibcf61_f167n_all_stat
32,0.0,0.0,0,4,13,4,1,1,0,1,hst_11926_61_wfc3_ir_total_ibcf61_f167n_sub_stoc
32,0.0,0.0,0,4,13,4,1,1,0,1,hst_11926_61_wfc3_ir_total_ibcf61_g102_all_stat
32,0.0,0.0,0,4,13,4,1,1,0,1,hst_11926_61_wfc3_ir_total_ibcf61_g141_all_stat
8,0.0,0.0,0,8,59,58,3,2,0,1,hst_12201_06_wfc3_uvis_total_ibja06_f275w_all_stat
8,0.0,0.0,0,2,83,59,3,2,0,1,hst_12201_06_wfc3_uvis_total_ibja06_f275w_all_stoc
8,0.0,0.0,0,9,133,59,3,2,0,1,hst_12201_06_wfc3_uvis_total_ibja06_f275w_sub_stoc
6,13.8220843773949,16.71171879661333,494,8961,20246,4828,3,0,5,1,hst_12911_56_wfc3_uvis_total_ic0556_f467m_all_stoc
6,12.63136566768685,16.39387747163579,719,9157,15312,4803,3,0,5,1,hst_12911_56_wfc3_uvis_total_ic0556_f467m_sub_stoc
20,42.48387763507615,11.1782302274613,7,103,129,7,1,0,2,1,hst_12991_01_wfc3_ir_total_ic2e01_f105w_all_stat
3,2.257346785445626,5.381814762102484,9,83,716,11,3,0,2,1,hst_12991_01_wfc3_uvis_total_ic2e01_f105w_all_stat
20,15.85624747638491,14.17670067782304,6,88,89,7,1,0,2,1,hst_12991_01_wfc3_ir_total_ic2e01_f105w_all_stoc
3,2.257346785445626,5.381814762102484,9,83,716,11,3,0,2,1,hst_12991_01_wfc3_uvis_total_ic2e01_f105w_all_stoc
20,42.48445612977437,11.17700163423877,7,109,121,7,1,0,2,1,hst_12991_01_wfc3_ir_total_ic2e01_f105w_sub_stoc
3,2.257346785445626,5.381814762102484,9,83,716,11,3,0,2,1,hst_12991_01_wfc3_uvis_total_ic2e01_f105w_sub_stoc
20,42.48400713250145,11.17738460876018,7,108,129,7,1,0,2,1,hst_12991_01_wfc3_ir_total_ic2e01_f606w_all_stat
3,1.817706067815451,4.159594171871949,5,82,638,11,3,0,2,1,hst_12991_01_wfc3_uvis_total_ic2e01_f606w_all_stat
20,42.48400713250145,11.17738460876018,7,108,129,7,1,0,2,1,hst_12991_01_wfc3_ir_total_ic2e01_f606w_all_stoc
3,2.020839851377827,4.061686372009974,5,51,704,11,3,0,2,1,hst_12991_01_wfc3_uvis_total_ic2e01_f606w_all_stoc
20,42.48400713250145,11.17738460876018,7,108,129,7,1,0,2,1,hst_12991_01_wfc3_ir_total_ic2e01_f606w_sub_stoc
3,1.86498365967275,5.363930134607702,9,53,654,11,3,0,2,1,hst_12991_01_wfc3_uvis_total_ic2e01_f606w_sub_stoc
3,0.0,0.0,0,5,632,5,3,1,1,1,hst_13309_0j_wfc3_uvis_total_icas0j_f225w_all_stat
3,0.0,0.0,0,7,325,5,3,1,1,1,hst_13309_0j_wfc3_uvis_total_icas0j_f225w_all_stoc
3,0.0,0.0,0,8,528,5,3,1,1,1,hst_13309_0j_wfc3_uvis_total_icas0j_f225w_sub_stoc
8,109.1699629480728,95.0726988013206,40,27,29,3,1,0,1,1,hst_13644_04_wfc3_ir_total_icon04_f128n_all_stat
8,100.6757250493064,99.17553737004116,38,28,29,3,1,0,1,1,hst_13644_04_wfc3_ir_total_icon04_f128n_all_stoc
8,109.0891327033267,97.38142054857494,40,29,29,3,1,0,1,1,hst_13644_04_wfc3_ir_total_icon04_f128n_sub_stoc
8,13.49915457679247,15.47114778505921,9,110,110,9,1,0,4,1,hst_14216_y4_wfc3_ir_total_icxoy4_f125w_all_stat
8,13.59668527192824,15.97010335270293,9,109,110,9,1,0,4,1,hst_14216_y4_wfc3_ir_total_icxoy4_f125w_all_stoc
8,13.49786343185726,15.47663731675959,9,110,111,9,1,0,4,1,hst_14216_y4_wfc3_ir_total_icxoy4_f125w_sub_stoc
8,13.49888998453897,15.47090739887212,9,110,110,9,1,0,4,1,hst_14216_y4_wfc3_ir_total_icxoy4_f160w_all_stat
8,13.49981988591649,15.4711193794119,9,110,110,9,1,0,4,1,hst_14216_y4_wfc3_ir_total_icxoy4_f160w_all_stoc
8,13.49954534975751,15.47100085513941,9,110,110,9,1,0,4,1,hst_14216_y4_wfc3_ir_total_icxoy4_f160w_sub_stoc
