numexp,rms_ra,rms_dec,nmatches,point,segment,gaia,det,wcs,cat,label,index
12,12.68467004439758,21.54904227464001,18,1729,466,20.0,4,0,4,0.0,hst_11675_04_acs_wfc_total_jb4t04
4,8.218877778044504,2.044124936140716,2,14,22,4.0,4,0,1,0.0,hst_11670_0a_acs_wfc_total_jb510a
10,4.753823655868793,6.889630603093285,8,26,27,12.0,4,0,3,1.0,hst_11599_36_acs_wfc_total_jb5736
4,14.22811565887683,11.834980582365,15,851,1340,16.0,4,0,2,0.0,hst_11689_04_acs_wfc_total_jb5g04
4,5.368898056895839,5.510374685043225,9,72,99,11.0,4,0,2,0.0,hst_11597_06_acs_wfc_total_jb5l06
24,13.57094010429454,13.07934340960606,810,64611,0,1890.0,4,0,5,0.0,hst_11615_01_acs_wfc_total_jb5r01
2,23.10831357528613,34.19076309644066,2,268,1016,6.0,4,0,1,0.0,hst_11563_53_acs_wfc_total_jb5x53
2,10.12778983758654,13.35147541527076,510,2439,1790,581.0,4,0,1,0.0,hst_11604_80_acs_wfc_total_jb6e80
5,10.88592635154177,16.04877480017069,65,3816,4558,71.0,4,0,4,0.0,hst_11731_07_acs_wfc_total_jb6k07
11,16.75268287373057,14.53446567130424,861,24120,84292,3764.0,4,0,5,0.0,hst_11677_13_acs_wfc_total_jb6v13
11,14.81204884788892,14.25677449196666,1123,24400,0,3789.0,4,0,5,0.0,hst_11677_21_acs_wfc_total_jb6v21
11,18.41067536535258,13.98183109621445,1124,21792,25994,3782.0,4,0,5,0.0,hst_11677_23_acs_wfc_total_jb6v23
4,20.05994164599928,16.88664959448535,19,183,367,34.0,2,0,1,0.0,hst_11579_02_acs_sbc_total_jb7h02
4,16.02246344185371,18.11067645803812,33,2483,3079,88.0,2,0,1,0.0,hst_11579_03_acs_sbc_total_jb7h03
4,0.0,0.0,1,114,2157,1.0,2,0,1,0.0,hst_11579_07_acs_sbc_total_jb7h07
4,7.462688410879566,7.076186174706205,605,10112,12384,1023.0,4,0,2,0.0,hst_11683_01_acs_wfc_total_jb9g01
9,6.839503038334102,7.901916662975664,262,825,844,564.0,4,0,3,1.0,hst_11501_01_acs_wfc_total_jbcx01
9,4.844876524379192,4.614907583155201,120,623,3187,534.0,4,0,3,0.0,hst_12050_12_acs_wfc_total_jbdz12
4,5.224083542419225,4.062071741383614,6,161,233,7.0,4,0,1,0.0,hst_12063_0v_acs_wfc_total_jbeo0v
5,8.184021895380015,9.97118801274892,12,88,127,13.0,4,0,1,0.0,hst_12063_73_acs_wfc_total_jbeo73
5,9.979118819547296,2.245489073830423,7,85,96,11.0,4,0,1,0.0,hst_12061_h3_acs_wfc_total_jbeuh3
5,3.129777208070251,5.119145275735177,8,76,109,11.0,4,0,1,0.0,hst_12061_hu_acs_wfc_total_jbeuhu
5,9.420308432690527,11.05152769604917,13,70,95,14.0,4,0,1,0.0,hst_12061_hz_acs_wfc_total_jbeuhz
5,4.758444296075304,4.424874518421752,6,88,65,8.0,4,0,1,0.0,hst_12061_jb_acs_wfc_total_jbeujb
5,7.231182828266885,7.694131573376178,7,61,156,8.0,4,0,1,0.0,hst_12062_g7_acs_wfc_total_jbevg7
4,14.10446483329778,7.22271914849941,10,187,210,11.0,4,0,1,0.0,hst_12064_1b_acs_wfc_total_jbew1b
9,8.927240843088583,7.656913404854198,411,81738,0,441.0,4,0,1,0.0,hst_12056_15_acs_wfc_total_jbf015
8,10.90056582350804,10.52855151860901,8,304,388,13.0,4,0,2,1.0,hst_12067_b6_acs_wfc_total_jbf2b6
9,20.27073156925753,18.3796197808492,100,27467,73559,486.0,4,0,1,0.0,hst_12058_15_acs_wfc_total_jbf315
9,10.88650132950599,12.09063126567408,55,96869,0,59.0,4,0,1,0.0,hst_12071_05_acs_wfc_total_jbf805
2,5.853272120603311,5.614513150975829,186,0,0,284.0,4,0,1,0.0,hst_12073_07_acs_wfc_total_jbfa07
9,13.2120193999101,15.79395237186143,144,63088,17300,172.0,4,0,1,0.0,hst_12074_06_acs_wfc_total_jbfb06
9,9.576869852350832,5.443240940683384,72,72292,38129,79.0,4,0,1,0.0,hst_12076_14_acs_wfc_total_jbfe14
9,8.643435435474219,6.800772597567837,123,86426,55617,138.0,4,0,1,0.0,hst_12106_05_acs_wfc_total_jbfh05
9,6.925661847595045,6.347522398887701,144,91018,37587,157.0,4,0,1,0.0,hst_12106_12_acs_wfc_total_jbfh12
4,14.80728947273199,25.87811298052237,16,257,273,27.0,4,0,2,0.0,hst_12102_a0_acs_wfc_total_jbfka0
8,6.651675400124613,7.254185866787408,12,133,148,13.0,4,0,2,1.0,hst_12104_b3_acs_wfc_total_jbfmb3
9,5.789730945629112,5.533584098815977,124,79679,67412,127.0,4,0,1,0.0,hst_12112_14_acs_wfc_total_jbfq14
9,11.77842651350183,10.82673391201588,69,88907,37688,76.0,4,0,1,0.0,hst_12114_15_acs_wfc_total_jbfs15
6,0.0,0.0,1,15,18,1.0,4,0,4,0.0,hst_12317_02_acs_wfc_total_jbg302
4,13.25772156656984,18.66095426537245,8,347,579,11.0,4,0,1,0.0,hst_12292_16_acs_wfc_total_jbgq16
6,6.494482639337557,6.443596261196141,11,539,801,15.0,4,0,2,0.0,hst_12195_02_acs_wfc_total_jbgz02
5,9.670353762047466,6.189911694286055,33,463,6043,44.0,4,0,1,0.0,hst_12202_58_acs_wfc_total_jbhc58
10,15.76575574793907,16.92559243813087,1721,39083,111313,7855.0,4,0,5,0.0,hst_12254_05_acs_wfc_total_jbhf05
4,9.953764487581982,5.679688956725141,12,43,48,12.0,4,1,1,0.0,hst_12177_70_acs_wfc_total_jbhj70
4,11.71974413551261,12.27249638130621,15,40,46,15.0,4,1,1,0.0,hst_12328_06_acs_wfc_total_jbhm06
4,9.63200082781552,11.42748502502819,7,41,37,8.0,4,1,1,0.0,hst_12328_27_acs_wfc_total_jbhm27
2,24.67502645524729,27.79960784969202,10,112,1002,17.0,4,0,1,0.0,hst_12310_78_acs_wfc_total_jbjc78
1,17.6291621390361,27.12667209410661,15,0,0,23.0,4,0,1,0.0,hst_12210_44_acs_wfc_total_jbjh44
1,16.73782362034354,24.56767070600515,11,0,0,11.0,4,0,1,0.0,hst_12210_70_acs_wfc_total_jbjh70
1,5.658136902345286,5.762535694349275,7,0,0,8.0,4,0,1,0.0,hst_12210_74_acs_wfc_total_jbjh74
1,8.841559013019396,10.26918758862244,7,0,0,12.0,4,0,1,0.0,hst_12210_82_acs_wfc_total_jbjh82
2,0.0,0.0,1,0,0,3.0,2,1,4,0.0,hst_12211_01_acs_sbc_total_jbjp01
4,21.18571787969872,33.9894651882355,8,216,209,17.0,4,0,2,0.0,hst_12246_22_acs_wfc_total_jbke22
2,6.019663804625894,7.162411019020901,62,38301,7331,112.0,4,0,4,0.0,hst_12326_14_acs_wfc_total_jbkx14
3,14.93141984266885,23.34346454044397,27,0,0,31.0,4,0,6,0.0,hst_12286_1h_acs_wfc_total_jbl71h
3,26.58705661086562,13.27015480667015,38,260,186,46.0,4,0,6,0.0,hst_12286_33_acs_wfc_total_jbl733
4,19.66653017875344,14.76725533329861,10,0,0,13.0,4,0,6,1.0,hst_12286_60_acs_wfc_total_jbl760
12,6.080779044487856,5.964503924569315,1288,20555,21536,6758.0,4,0,0,0.0,hst_12385_02_acs_wfc_total_jbn502
5,53.26062095592461,42.35596442667177,72,192,152,12.0,4,0,1,0.0,hst_12440_88_acs_wfc_total_jboa88
4,49.13892876172535,9.639930396974687,3,133,122,15.0,4,0,6,0.0,hst_12534_3h_acs_wfc_total_jbox3h
4,5.590520717126847,4.453176037416859,6,88,86,13.0,4,0,6,0.0,hst_12534_3k_acs_wfc_total_jbox3k
4,6.065018229077619,6.923603297418131,7,291,176,12.0,4,0,1,0.0,hst_12498_31_acs_wfc_total_jbp331
12,7.864547471075562,7.529805774291927,680,15066,57710,896.0,4,0,6,0.0,hst_12581_05_acs_wfc_total_jbp505
8,22.57441875992205,11.35186336278642,10,352,454,12.0,4,0,1,0.0,hst_12549_01_acs_wfc_total_jbpb01
8,3.447834011145869,4.481205066953972,16,338,381,18.0,4,0,1,0.0,hst_12549_05_acs_wfc_total_jbpb05
8,18.60980892817469,10.69293096287957,7,246,259,12.0,4,0,1,0.0,hst_12549_12_acs_wfc_total_jbpb12
5,3.083564733222473,3.293975522498703,13,795,854,26.0,4,0,1,0.0,hst_12549_71_acs_wfc_total_jbpb71
4,12.01525830807638,14.56460946636433,10,1032,1502,12.0,4,0,4,0.0,hst_12514_14_acs_wfc_total_jbpj14
6,20.80247899727152,9.467857599156456,17,267,270,18.0,4,0,1,0.0,hst_12532_04_acs_wfc_total_jbqg04
4,14.47001859182333,28.73810412850415,13,657,994,14.0,4,0,4,0.0,hst_12529_07_acs_wfc_total_jbrs07
12,5.617195332911756,3.54579739791033,14,157,161,18.0,4,0,1,0.0,hst_12527_07_acs_wfc_total_jbru07
4,20.40068410087001,14.23306744813488,10,0,0,12.0,4,1,6,0.0,hst_12476_14_acs_wfc_total_jbrv14
5,5.581946377586729,6.237353054916023,846,34323,46458,1337.0,4,0,5,0.0,hst_12499_01_acs_wfc_total_jbsf01
5,5.726459170087082,6.062657199735615,834,41374,58238,1608.0,4,0,5,0.0,hst_12499_16_acs_wfc_total_jbsf16
4,3.243918165405426,4.820615717565224,4,348,303,6.0,4,0,1,0.0,hst_12658_11_acs_wfc_total_jbsn11
4,6.567338454980821,4.990643489921452,33,448,570,37.0,4,0,2,0.0,hst_12455_a5_acs_wfc_total_jbsya5
4,5.539874767592757,7.582337866080047,9,599,1266,11.0,4,0,1,0.0,hst_12546_22_acs_wfc_total_jbt122
4,11.23562009734265,11.38533405025303,140,666,485,150.0,4,0,2,0.0,hst_12456_a5_acs_wfc_total_jbt2a5
8,16.97861002114951,10.15088351597332,175,744,731,188.0,4,0,2,0.0,hst_12456_a6_acs_wfc_total_jbt2a6
8,25.5409100344249,19.05465049797705,10,344,788,12.0,4,0,2,1.0,hst_12453_b6_acs_wfc_total_jbt7b6
5,9.60152597883061,6.339204512579166,10,179,240,17.0,4,0,2,0.0,hst_12452_b8_acs_wfc_total_jbt9b8
8,18.25357737796631,16.62074225619943,12,119,140,14.0,4,0,2,0.0,hst_12451_a6_acs_wfc_total_jbtaa6
6,11.03785181265628,10.58974067680795,9,0,0,9.0,4,0,1,0.0,hst_12445_7f_acs_wfc_total_jbtm7f
4,24.86016635273494,22.92642643534769,544,19176,2351,4228.0,4,0,4,0.0,hst_12586_60_acs_wfc_total_jbts60
4,8.803052223181414,12.88317150658426,28,656,575,35.0,4,0,2,0.0,hst_12757_05_acs_wfc_total_jbvs05
6,36.46038147947228,26.8257368559355,11,260,221,17.0,4,0,6,0.0,hst_12461_c8_acs_wfc_total_jbwjc8
4,38.64473238330403,39.54573367502307,5,63,49,13.0,4,0,4,0.0,hst_12461_q2_acs_wfc_total_jbwjq2
2,4.291134987395039,3.988617793729357,35,765,6056,42.0,4,0,2,0.0,hst_12812_55_acs_wfc_total_jbxl55
4,5.885198422574147,6.052887106345676,525,4160,13554,1571.0,4,0,5,0.0,hst_12939_1o_acs_wfc_total_jby01o
5,4.690857989322534,4.2573575665123,865,21789,36469,1667.0,4,0,5,0.0,hst_12939_7q_acs_wfc_total_jby07q
4,4.695900784611942,4.745474937157661,670,6680,11426,1252.0,4,0,5,0.0,hst_12939_87_acs_wfc_total_jby087
4,8.36729448973766,8.072527044735766,31,556,547,34.0,4,0,5,0.0,hst_12957_01_acs_wfc_total_jbyd01
4,5.368077002558278,5.066505110862918,20,215,278,25.0,4,0,5,0.0,hst_12957_03_acs_wfc_total_jbyd03
8,21.44858044131369,22.03370955060489,13,407,398,15.0,4,0,1,0.0,hst_13048_05_acs_wfc_total_jbyr05
4,5.784417214354377,4.081534261735265,4,123,130,6.0,4,0,1,0.0,hst_13022_03_acs_wfc_total_jbyz03
2,3.061784466070919,6.105540020479979,12,133,415,14.0,4,0,1,0.0,hst_13024_62_acs_wfc_total_jbz062
4,4.863729243606253,13.25510532435933,13,497,834,13.0,4,0,1,0.0,hst_12878_05_acs_wfc_total_jbz205
4,12.02741710783817,10.29930250604258,20,388,721,20.0,4,0,2,0.0,hst_12787_a3_acs_wfc_total_jbzoa3
5,10.79596197423544,11.77828563674301,6,137,204,14.0,4,0,2,0.0,hst_12788_a9_acs_wfc_total_jbzqa9
4,7.038017745960101,7.774804384321807,12,262,380,14.0,4,0,2,0.0,hst_12789_a3_acs_wfc_total_jbzra3
8,8.468760551818763,9.853076818680004,43,244,210,49.0,4,0,4,0.0,hst_12983_01_acs_wfc_total_jc0001
1,4.858353883364551,4.397384878263285,468,0,0,955.0,4,0,5,0.0,hst_12911_02_acs_wfc_total_jc0502
1,4.113336485201423,4.514543326389084,460,0,0,980.0,4,0,5,0.0,hst_12911_26_acs_wfc_total_jc0526
3,4.144847910435062,4.728404945258077,547,4711,7434,807.0,4,0,5,0.0,hst_12872_02_acs_wfc_total_jc1t02
8,6.59465160494418,8.271860346855382,18,4034,7533,22.0,4,0,1,0.0,hst_12999_01_acs_wfc_total_jc2l01
3,11.06091057009288,8.871399351817253,10,252,396,11.0,4,0,2,0.0,hst_12884_56_acs_wfc_total_jc3956
3,6.87998062686292,8.076669899205527,11,223,422,12.0,4,0,2,0.0,hst_12884_59_acs_wfc_total_jc3959
3,14.91712527729744,18.35222855530452,18,186,289,19.0,4,0,2,0.0,hst_12884_64_acs_wfc_total_jc3964
8,0.0,0.0,1,1,1,1.0,4,0,0,0.0,hst_13167_a4_acs_wfc_total_jc4ba4
4,10.75885247453205,12.33898689568569,22,90,71,279.0,2,1,0,0.0,hst_13158_03_acs_sbc_total_jc6e03
4,6.080376049592264,9.50483271696585,6,299,431,7.0,4,0,2,0.0,hst_13495_23_acs_wfc_total_jc8n23
4,6.723545863884557,10.44582731695488,6,260,343,7.0,4,0,2,0.0,hst_13495_31_acs_wfc_total_jc8n31
6,26.06655072693059,42.51792428186897,10,812,1274,14.0,4,0,2,0.0,hst_13495_81_acs_wfc_total_jc8n81
4,14.94100352642243,3.809506417611999,9,129,196,11.0,4,0,2,0.0,hst_13496_24_acs_wfc_total_jc8o24
4,24.45939128190302,23.98219839259608,486,22331,2221,4137.0,4,0,4,0.0,hst_13463_05_acs_wfc_total_jc8x05
4,31.94358518779014,26.58756290573096,416,30124,6083,4140.0,4,0,4,0.0,hst_13463_33_acs_wfc_total_jc8x33
4,28.6099922639021,25.44321486498144,575,7231,3073,4158.0,4,0,4,0.0,hst_13463_47_acs_wfc_total_jc8x47
4,23.20016777352205,22.21055432220951,417,12154,1472,4137.0,4,0,4,0.0,hst_13463_53_acs_wfc_total_jc8x53
4,9.877338260037126,12.45997413445848,48,16042,34842,58.0,4,0,1,0.0,hst_13442_0x_acs_wfc_total_jc9v0x
4,8.017431645516412,7.809492418973643,5,82,292,6.0,4,1,1,0.0,hst_13420_05_acs_wfc_total_jcat05
4,5.590527634829503,7.679497441352648,9,71,93,9.0,4,1,1,0.0,hst_13420_10_acs_wfc_total_jcat10
4,5.656180798594475,5.084471249427057,3,67,87,4.0,4,1,1,0.0,hst_13420_24_acs_wfc_total_jcat24
2,18.3836094041484,22.60663783745238,226,0,0,227.0,4,0,5,0.0,hst_13297_0d_acs_wfc_total_jcau0d
2,3.997562877154628,4.442431137652453,560,0,0,895.0,4,0,5,0.0,hst_13297_0t_acs_wfc_total_jcau0t
2,5.444543586625577,8.947869914931706,53,0,0,62.0,4,0,5,0.0,hst_13297_13_acs_wfc_total_jcau13
3,5.791116825476304,5.388849179232758,253,2190,2408,256.0,4,0,5,0.0,hst_13297_16_acs_wfc_total_jcau16
3,8.379204431637257,8.553092786837578,235,1691,1863,239.0,4,0,5,0.0,hst_13297_19_acs_wfc_total_jcau19
2,5.965913914182089,6.513688091558906,523,0,0,1624.0,4,0,5,0.0,hst_13297_64_acs_wfc_total_jcau64
2,14.06991883998762,15.14283354784197,568,0,0,3768.0,4,0,5,0.0,hst_13297_71_acs_wfc_total_jcau71
6,18.24752927231963,9.048749982548388,15,474,721,31.0,4,0,5,0.0,hst_13419_03_acs_wfc_total_jcaz03
3,4.950587342245102,6.884261664138498,429,5365,5342,433.0,4,0,5,0.0,hst_13435_06_acs_wfc_total_jcb006
12,8.46859511116865,11.10218405878215,15,92,87,17.0,4,0,1,0.0,hst_13300_02_acs_wfc_total_jcbo02
4,9.97783494496044,13.05141756915503,25,188,306,27.0,4,0,2,0.0,hst_13412_37_acs_wfc_total_jccd37
4,12.68591212490218,16.20543453943856,13,73,187,14.0,4,0,2,0.0,hst_13412_63_acs_wfc_total_jccd63
3,2.657496805133159,3.549522788582447,30,1713,1895,36.0,4,0,1,0.0,hst_13470_57_acs_wfc_total_jccn57
6,25.60621471379839,23.16710550109744,8,453,617,16.0,4,0,1,0.0,hst_13449_01_acs_wfc_total_jccs01
6,0.0015662021320714,0.0013767247216396,2,405,420,5.0,4,0,1,0.0,hst_13449_02_acs_wfc_total_jccs02
6,6.974201391216075,6.225574958128185,6,459,470,8.0,4,0,1,0.0,hst_13449_03_acs_wfc_total_jccs03
6,0.0,0.0,1,435,484,4.0,4,0,1,0.0,hst_13449_20_acs_wfc_total_jccs20
8,4.33700502916459,5.385545364516071,165,721,912,234.0,4,0,4,0.0,hst_13391_57_acs_wfc_total_jcd157
9,0.0,0.0,1,53,36,1.0,2,0,1,1.0,hst_13483_21_acs_sbc_total_jcdb21
9,0.0,0.0,1,105,30,1.0,2,0,1,1.0,hst_13483_25_acs_sbc_total_jcdb25
2,5.672591504425754,4.654607352532872,115,654,1422,406.0,4,0,3,0.0,hst_13390_c7_acs_wfc_total_jcdhc7
5,9.81937472398374,9.52409420287812,23,191,303,26.0,4,0,1,0.0,hst_13364_32_acs_wfc_total_jcdm32
4,5.948575176576755,7.957412549408593,15,198,331,18.0,4,0,1,0.0,hst_13364_61_acs_wfc_total_jcdm61
5,2.20993280430202,3.590721410061319,5,188,375,8.0,4,0,1,0.0,hst_13364_74_acs_wfc_total_jcdm74
12,7.733651367095832,6.956690224197406,15,30,34,15.0,4,0,2,0.0,hst_13603_01_acs_wfc_total_jch001
20,11.91396793140436,9.11495361206159,108,2929,3953,112.0,4,0,1,0.0,hst_13731_03_acs_wfc_total_jcl403
2,26.2798053436583,32.17831958956403,6,14,25,4.0,4,0,1,0.0,hst_13741_a4_acs_wfc_total_jclna4
2,6.393485205911018,7.385373442357853,8,15,18,6.0,4,0,1,0.0,hst_13741_a9_acs_wfc_total_jclna9
2,22.92482634384469,17.21862576600434,24,184,203,25.0,4,0,6,0.0,hst_13695_68_acs_wfc_total_jclt68
2,2.578947311760734,5.209716668416983,26,139,116,34.0,4,0,6,0.0,hst_13695_95_acs_wfc_total_jclt95
1,48.13732818701856,42.5404911251585,26,0,0,206.0,4,0,5,0.0,hst_13771_1b_acs_wfc_total_jcm41b
1,9.890174690850449,14.03335762128874,78,0,0,238.0,4,0,5,0.0,hst_13771_2f_acs_wfc_total_jcm42f
4,3.5054109824315,3.523393689838646,42,46460,29261,50.0,4,0,1,0.0,hst_13768_19_acs_wfc_total_jcm919
8,4.771041004267868,6.89210324053955,32,282,446,36.0,4,0,4,0.0,hst_13711_p5_acs_wfc_total_jcmdp5
2,7.053735872150139,8.748929126197435,263,1221,1543,670.0,4,0,3,0.0,hst_13791_a7_acs_wfc_total_jcn0a7
12,1.649432722855566,2.747706905159572,5,25,30,6.0,4,0,6,0.0,hst_13872_53_acs_wfc_total_jcn653
4,6.989008309790212,8.559526905647498,16,3434,4446,24.0,4,0,1,0.0,hst_13739_12_acs_wfc_total_jcnb12
4,5.097311902997796,5.184673615109763,21,1369,1430,23.0,4,0,1,0.0,hst_13739_29_acs_wfc_total_jcnb29
13,7.972987186679318,7.75744740436066,983,57610,0,2901.0,4,0,1,0.0,hst_13659_18_acs_wfc_total_jcnl18
4,5.386635278818297,7.871450931298457,88,1302,2449,115.0,4,0,1,0.0,hst_13856_10_acs_wfc_total_jcnu10
4,10.96867356159587,16.56620386488844,9,58,79,10.0,4,0,6,0.0,hst_13779_2h_acs_wfc_total_jcoi2h
2,3.748010262609228,4.948763398780884,12,102,234,14.0,4,1,6,0.0,hst_13779_2r_acs_wfc_total_jcoi2r
2,1.526278257542759,2.453161451656031,4,76,149,6.0,4,1,6,0.0,hst_13779_4h_acs_wfc_total_jcoi4h
4,5.184667204530174,8.01516717248798,10,132,134,17.0,4,0,1,0.0,hst_13657_26_acs_wfc_total_jcor26
12,14.9102825098067,10.64522889598361,11,625,998,15.0,4,0,1,0.0,hst_13641_01_acs_wfc_total_jcow01
4,30.06257069758551,36.73897978602543,10,751,663,12.0,4,0,2,0.0,hst_14038_05_acs_wfc_total_jcsz05
8,30.05519352972544,30.58170264513779,10,700,664,12.0,4,0,2,0.0,hst_14038_a3_acs_wfc_total_jcsza3
3,11.85901002971521,5.096413740418112,8,270,183,12.0,4,0,4,0.0,hst_14199_19_acs_wfc_total_jcur19
3,7.858435983205657,9.808857967370052,8,192,150,9.0,4,0,4,0.0,hst_14199_53_acs_wfc_total_jcur53
10,7.407881896467974,8.803803840873062,49,3237,4192,70.0,4,0,1,0.0,hst_14158_02_acs_wfc_total_jcw502
4,7.674699142703374,8.324218291568906,10,453,585,14.0,4,0,5,0.0,hst_14235_16_acs_wfc_total_jcx616
9,8.264568838755457,7.006588231687704,4,508,4253,6.0,4,0,4,1.0,hst_14154_04_acs_wfc_total_jcym04
3,10.03561674180099,7.655980077910978,40,145,174,42.0,4,0,4,0.0,hst_14212_0f_acs_wfc_total_jczf0f
8,5.93683063962435,8.009828341686513,7,463,641,8.0,4,0,2,0.0,hst_14096_m1_acs_wfc_total_jczgm1
4,5.046401661870474,3.603378931331108,7,204,300,8.0,4,0,2,0.0,hst_14096_m3_acs_wfc_total_jczgm3
4,6.89987720235002,9.83897743202755,101,524,537,117.0,4,0,4,0.0,hst_14329_04_acs_wfc_total_jczl04
3,3.190559070544576,3.501613211660459,19,256,472,23.0,4,0,2,0.0,hst_14098_0p_acs_wfc_total_jczp0p
8,10.50782481593924,6.462675212261665,729,25998,0,1078.0,4,0,5,0.0,hst_14689_15_acs_wfc_total_jd7315
8,5.106861954426082,4.732383498674333,700,25586,20910,932.0,4,0,5,0.0,hst_14689_22_acs_wfc_total_jd7322
4,10.17574781013509,3.51045244730393,12,295,333,13.0,4,0,1,0.0,hst_14796_10_acs_wfc_total_jd7e10
4,21.07648017558813,14.7134296686925,12,336,362,13.0,4,0,1,0.0,hst_14796_17_acs_wfc_total_jd7e17
3,7.076960565021137,8.338054703490775,772,16560,24202,2293.0,4,0,5,0.0,hst_14662_03_acs_wfc_total_jd8003
8,15.94686987252624,18.31842869908617,273,23494,9146,415.0,4,0,1,0.0,hst_14704_01_acs_wfc_total_jd8f01
8,16.38801671847969,17.69790753148662,269,23891,9323,413.0,4,0,1,0.0,hst_14704_05_acs_wfc_total_jd8f05
8,13.57050643086465,16.85662410270131,270,23054,9080,404.0,4,0,1,0.0,hst_14704_16_acs_wfc_total_jd8f16
4,15.81718425273674,18.50984950706585,2,14,8,2.0,4,0,1,0.0,hst_14606_10_acs_wfc_total_jd9510
4,18.60127627653568,52.6733524101721,4,9,16,4.0,4,0,1,0.0,hst_14606_1o_acs_wfc_total_jd951o
4,34.30641610255627,11.3791277217702,2,6,8,2.0,4,0,1,0.0,hst_14606_1y_acs_wfc_total_jd951y
4,2.092104303252501,2.068933316745439,2,13,11,2.0,4,0,1,0.0,hst_14606_39_acs_wfc_total_jd9539
8,20.77500897543752,18.64608453724153,176,24279,20984,193.0,4,0,6,0.0,hst_14786_03_acs_wfc_total_jd9g03
3,11.76824919369802,13.16636438433345,8,322,230,8.0,4,0,5,0.0,hst_14658_14_acs_wfc_total_jd9r14
5,8.77919012269171,4.996618600941058,156,3721,3387,165.0,4,0,1,0.0,hst_14734_32_acs_wfc_total_jdan32
5,8.62399299330377,6.648735186416711,27,722,658,30.0,4,0,1,0.0,hst_14734_44_acs_wfc_total_jdan44
9,11.49283840059758,9.100543756094114,436,82370,33802,486.0,4,0,1,0.0,hst_14610_23_acs_wfc_total_jdb623
9,12.32689546433275,9.279216164172505,849,67727,29490,1093.0,4,0,1,0.0,hst_14610_36_acs_wfc_total_jdb636
9,6.804863394414482,6.598955401819659,266,85779,63878,276.0,4,0,1,0.0,hst_14610_52_acs_wfc_total_jdb652
2,36.45399593045125,35.50351844546869,17,766,1021,27.0,4,0,1,0.0,hst_14840_01_acs_wfc_total_jdba01
2,9.033759805684946,6.687874314076026,251,7480,8226,269.0,4,0,1,0.0,hst_14840_0z_acs_wfc_total_jdba0z
2,9.960620968800788,15.12523261418125,49,1312,2505,55.0,4,0,1,0.0,hst_14840_1w_acs_wfc_total_jdba1w
6,9.318991135053508,6.270210980018177,4,345,261,11.0,4,0,2,0.0,hst_14913_14_acs_wfc_total_jddt14
8,3.294189877964093,5.176662176654424,6,328,246,8.0,4,0,2,0.0,hst_15308_02_acs_wfc_total_jdgs02
2,17.58161611612392,9.28708625367872,5,556,805,13.0,4,0,1,0.0,hst_15315_62_acs_wfc_total_jdh962
6,7.997447501007039,11.4520731615043,27,424,452,36.0,4,0,1,0.0,hst_15182_58_acs_wfc_total_jdhd58
4,13.69084286680153,15.09596316562132,820,33791,0,3865.0,4,0,5,0.0,hst_15065_18_acs_wfc_total_jdig18
3,30.6936026448384,35.09870707934319,5,84,372,16.0,4,0,4,0.0,hst_15270_02_acs_wfc_total_jdil02
4,14.51105555067556,20.84762121301822,11,52,48,13.0,4,0,1,0.0,hst_15064_03_acs_wfc_total_jdjb03
9,8.939011752854222,11.8755634795233,71,8247,8867,82.0,4,0,5,0.0,hst_15336_01_acs_wfc_total_jdjf01
2,16.61940643891445,14.39647034587563,27,4686,1435,29.0,4,0,4,0.0,hst_15205_05_acs_wfc_total_jdjx05
4,21.45240252620822,14.35093861927063,18,602,703,20.0,4,0,1,0.0,hst_15302_07_acs_wfc_total_jdjy07
6,6.599390274802936,8.037917567435116,58,590,369,74.0,4,0,1,0.0,hst_15235_04_acs_wfc_total_jdkb04
16,7.346245195504102,6.992881228164147,11,153,143,14.0,4,0,6,0.0,hst_15278_04_acs_wfc_total_jdkq04
6,8.537210760194506,7.344245982603079,5,280,327,9.0,4,0,4,0.0,hst_15230_07_acs_wfc_total_jdlp07
6,17.02583944373423,16.08058517336301,35,449,464,46.0,4,0,4,0.0,hst_15230_52_acs_wfc_total_jdlp52
4,7.909809202590115,9.02942751487764,5,868,729,7.0,4,0,2,0.0,hst_15117_6k_acs_wfc_total_jdm96k
4,34.99078306211315,43.99325422092221,5,839,1082,7.0,4,0,2,0.0,hst_15117_6o_acs_wfc_total_jdm96o
12,46.7341958734246,56.81443076261087,20,165,194,22.0,4,0,1,0.0,hst_15275_22_acs_wfc_total_jdn022
3,8.719598592975888,11.11847021460713,12,597,652,12.0,4,0,6,0.0,hst_15213_20_acs_wfc_total_jdq320
2,25.63028628435343,24.96783534281061,31,474,212,32.0,4,0,1,0.0,hst_15444_4i_acs_wfc_total_jdrw4i
2,23.0495818590761,15.15368550654548,17,634,1991,19.0,4,0,1,0.0,hst_15444_at_acs_wfc_total_jdrwat
2,32.01952371899294,36.08264163319758,4,444,360,7.0,4,0,1,0.0,hst_15446_59_acs_wfc_total_jdrz59
2,7.576368689163045,6.118004498612481,69,103,92,177.0,4,0,0,0.0,hst_15002_23_acs_wfc_total_jds323
2,13.56079514477693,26.66696234122965,6,102,595,13.0,4,0,1,0.0,hst_15445_0o_acs_wfc_total_jds40o
2,3.565012513221024,5.276857330160817,9,149,1658,11.0,4,0,1,0.0,hst_15445_36_acs_wfc_total_jds436
12,18.29710741651867,16.40749635014481,27,1414,1964,32.0,4,0,4,0.0,hst_15606_01_acs_wfc_total_jdwv01
